customer_id,city,state,country
61958,Kurashiki-shi,Okayama,Japan
61774,Saskatoon,sk,Canada
61568,Odessa,Tx,United States
61528,BANGALORE,KARNATAKA,India
60496,Santa Monica,CA,United States
61226,Thomasville,Ga,United States
61156,Reston,VA,United States
62856,HERAKLION,CRETE,Greece
62892,Cornelius,NC,United States
60224,Houston,TX,United States
60226,Santa Monica,CA,United States
60276,Santa Monica,CA,United States
60046,Napa,CA,United States
60060,Battle,East Sussex,United Kingdom
60506,Dubai,Dubai,United Arab Emirates
60552,Toronto,ON,United States
60870,Methuen,MA,United States
60888,Henniker,NH,United States
64022,Chicago,IL,United States
64176,Severna Park,MD,United States
64240,American Fork,UT,United States
64080,New York,NY,United States
64460,Berkeley,CA,United States
64686,Roswell,GA,United States
64722,San Marino,CA,United States
64780,Listowel,Ca,Canada
64916,Hurst,TX,United States
64918,Mindarie,WA,Australia
65196,Parnell,Auckland,New Zealand
65154,Los angeles,ca,United States
64968,Kuala Lumpur,KL,Malaysia
65484,St Ives,NSW,Australia
65978,San Diego,CA,United States
66162,Port-harcourt,bayelsa,Nigeria
66058,Burlington,ON,Canada
66448,Concord,MA,United States
66502,Trier,Rhineland-Palatine,Germany
66794,Walnut Creek,Ca,United States
66908,Alameda,CA,United States
67040,Athol Park,SA,Australia
67448,Toronto,ON,Canada
67502,Berlin,Berlin,Germany
67610,Los Angeles,CA,United States
67648,Copenhagen,cp,Denmark
67658,Mannedorf,Zurich,Switzerland
67674,Singapore,Singapore,Singapore
67764,Datyon,OH,United States
68152,Montmagny,qc,Canada
68224,Santa Monica,CA,United States
68454,Copenhagen,Zealand,Denmark
68518,Fort Worth,TX,United States
68508,Visalia,CA,United States
68652,Santa Monica,CA,United States
68692,Chattanooga,TN,United States
68762,San Antonio,TX,United States
68780,Penndel,PA,United States
68774,Santa Monica,CA,United States
68866,Studio City,CA,United States
68900,Glencoe,IL,United States
68970,Santa Monica,CA,United States
68962,Santa Monica,CA,United States
68992,New York,NY,United States
69002,Manchester,Cheshire,United Kingdom
69064,West Dundee,IL,United States
69400,Toronto,ON,Canada
69416,Cowichan Bay,BC,Canada
69448,Dothan,AL,United States
69488,Boca raton,Fl,United States
69578,Chicago,IL,United States
69624,Brisbane,Queensland,Australia
69670,Edmonton,AB,Canada
69708,Whitefish Bay,WI,United States
69800,Fountain Valley,CA,United States
69842,MUMBAI,MAHARASHTRA,India
69852,Van Nuys,CA,United States
69846,Seattle,WA,United States
70160,Toronto,on,Canada
70024,Rivera,TI,Switzerland
70986,Taylorsville,UT,United States
71792,Tustin,CA,United States
71898,Sorrento,WA,Australia
71964,Atlanta,GA,United States
72050,Houston,TX,United States
72594,Timmins,Ontario,Canada
72724,JAMBEROO,NSW,Australia
72800,San Antonio,Texas,United States
72970,Melbourne,Victoria,Australia
70196,Lorain,OH,United States
70256,Lelystad,Flevoland,Netherlands
70022,Bergenfield,NJ,United States
70068,Pittsburgh,PA,United States
70690,Tsim Sha Tsui,Kowloon,Hong Kong
70824,Saint Peters,MO,United States
70870,Rogers,MN,United States
74004,Leland,MI,United States
75124,Leighton Buzzard,Bedfordshire,United Kingdom
75000,Santa Monica,CA,United States
75420,Brooklyn,NY,United States
75562,Petaluma,CA,United States
75786,Muzaffar pur,bihar,India
75794,Orlu,Imo,Nigeria
75848,Kirkland,WA,United States
75908,Mission Viejo,CA,United States
75954,Atlanta,Georgia,United States
76598,Lexington,South Carolina,United States
76982,Berkeley,CA,United States
77100,Gwacheon-si,Kyeonggi-do,South Korea
77486,Worthing,Sussex,United Kingdom
77496,Fort Worth,TX,United States
78200,Arcadia,Ca,United States
78200,Santa Monica,CA,United States
78258,Santa Monica,CA,United States
78286,Round Rock,TX,United States
78774,Jamestown,North Carolina,United States
78948,Waterford,MI,United States
79584,Portland,OR,United States
80112,North Arlington,NJ,United States
80482,MIAMI,FL,United States
80506,Bristol,So,United Kingdom
80604,Ligonier,Pennsylvania,United States
81048,Kingston,N/A,Jamaica
81142,Omaha,NE,United States
81746,Vancouver,BC,Canada
81954,Bardon,QLD,United States
82298,Seoul,Gyeonggi,South Korea
82684,Cheltenham,VIC,Australia
82920,Toowong DC,QLD,Australia
80004,Santa Monica,CA,United States
80046,Springfield,PA,United States
80616,Vail,co,United States
80646,Prole,Iowa,United States
80682,Tyler,TX,United States
80890,K?odzko,Dolnyslask,Poland
84502,RACINE,Wi,United States
84584,St. Louis,MO,United States
84612,Trois-Rivi;res,Quebec,Canada
84800,Merate,LC,United Kingdom
86002,San Francisco,CA,United States
86402,Montgomery,TX,United States
86600,Sydney,NSW,Australia
86658,Bangalore,Karnataka,India
86812,Morgan city,LA,United States
87274,SAN JOSE,CA,United States
87600,Toronto,Ontario,Canada
87958,RIVERSIDE,CA,United States
88448,Portland,or,United States
89008,Poulsbo,WA,United States
89004,Dallas,TX,United States
89478,Vancouver,BC,Canada
90416,Elm City,NC,United States
90584,Meerut,Up,United States
90688,Portland,OR,United States
91048,Sandton,Gauteng,South Africa
91112,Atlantic Beach,NY,United States
91166,New York,NY,United States
91660,Yalah,FL,United States
92954,Halen,Limburg,Belgium
90826,Oakville,On,Canada
94766,Not available.,Not available.,Norway
94828,Toronto,ON,Canada
95576,Seljord,Telemark,Norway
95608,Doncaster,VIC,Australia
96082,Santa Monica,CA,United States
96066,Santa Monica,CA,United States
96094,Santa Monica,CA,United States
96126,Santa Monica,CA,United States
96120,Santa Monica,CA,United States
96102,Santa Monica,CA,United States
96178,Santa Monica,CA,United States
96172,Santa Monica,CA,United States
96240,Santa Monica,CA,United States
96284,Santa Monica,CA,United States
96068,The Woodlands,TX,United States
97010,London,London,United Kingdom
97844,Santa Monica,CA,United States
97886,Santa Monica,CA,United States
98276,Farmington Hills,Michigan,United States
98298,Moosonee,ON,Canada
99810,Lisle,IL,United States
1150,Miramar,FL,United States
1664,Winnipeg,MB,Canada
1962,Simpsonville,SC,United States
2684,Doncaster East,VIC,Australia
228,Cornwall,ON,Canada
420,Fontana,Wi,United States
456,Brentwood,MO,United States
716,Saskatoon,SK,Canada
828,Santa Monica,CA,United States
874,Philadelphia,PA,United States
4026,Wasilla,AK,United States
4502,Beltsville,MD,United States
4580,San Diego,CA,United States
5178,Henderson,NV,United States
5862,Santa Monica,CA,United States
5778,Santa Monica,CA,United States
5710,Newark,OH,United States
5624,Denver,CO,United States
6482,Brooklyn,NY,United States
6822,Miami,FL,United States
7042,Weston,Fl,United States
7620,Ada,MI,United States
7680,Midvale,UT,United States
7820,Portland,OR,United States
8514,Mullumbimby Creek,ns,Australia
8728,Newport Beach,CA,United States
8760,Moscow,Moscow,Russian Federation
10976,Oakland,CA,United States
11074,Myawadi,myanmar,Myanmar
11158,Bundaberg,QLD,Australia
11622,Fort Walton Beach,FL,United States
11798,Dural,New South Wales,Australia
12052,Bronx,NY,United States
12688,Seattle,Washington,United States
10914,Muscat,Mu,Oman
14552,Santa Monica,CA,United States
14600,Santa Monica,CA,United States
15050,San Francisco,CA,United States
15866,Huntington Beach,CA,United States
17406,Bangalore,KA,India
17950,Nashville,Tennessee,United States
17992,Rapid City,SD,United States
18094,Brooklyn,NY,United States
18252,Santa Monica,CA,United States
18576,Santa Monica,CA,United States
18626,Norwalk,CT,United States
18804,Dallas,Ga,United States
19086,Houston,TX,United States
19706,Lagos,Lagos,Nigeria
20040,West Seneca,NY,United States
20548,Central Islip,NY,United States
20618,Ridgewood,NY,United States
20608,Hyderabad,TS,India
20778,Colorado Springs,CO,United States
21260,Sagamu,Og,Nigeria
21490,Santa Monica,CA,United States
21774,Vancouver,BC,Canada
21762,M?laga,M?laga,Spain
21920,Bristol,CT,United States
22120,Ann Arbor,MI,United States
22200,Stamford,Connecticut,United States
22082,Alameda,CA,United States
22092,Parsippany,NJ,United States
22402,Silver Spring,MD,United States
22500,New York,NY,United States
22582,Addison,IL,United States
22906,Nowy dwor mazowiecki,mazowieckie,Poland
20412,Hastings-on-Hudson,NY,United States
20586,Spokane,WA,United States
20594,Santa Monica,CA,United States
20924,Fowler,CO,United States
24176,Santa Monica,CA,United States
24900,Brooklyn,NY,United States
24522,San Francisco,CA,United States
24096,San Francisco,CA,United States
27444,L'Isle-sur-la-Sorgue,PACA,France
27408,Dallas,TX,United States
27158,Nuuk,Nuuk,Greenland
26968,San Diego,CA,United States
26570,Dallas,TX,United States
26028,Clovis,CA,United States
24206,Santa Monica,CA,United States
28480,Miami,FL,United States
29008,Brooklyn,New York,United States
29696,Grand island,Ne,United States
29760,Aragon,GA,United States
29928,Syracuse,NY,United States
29976,Sandy,UT,United States
660,Mountain Iron,MN,United States
1264,Abbottabad,KPK,Pakistan
1692,New York,NY,United States
2218,Toronto,Ontario,Canada
2864,New Orleans,LA,United States
544,South Sound,Gr,Cayman Islands
650,Staten Island,NY,United States
820,Berlin,D,Germany
4062,Columbia,MD,United States
4848,Dietikon,ZH,Switzerland
4928,Santa Monica,CA,United States
5006,Santa Monica,CA,United States
5218,Montevideo,No,Uruguay
5506,Lawrenceville,Ga,United States
5688,Santa Monica,CA,United States
5962,Millen,GA,United States
6744,Oakland,CA,United States
6822,San Francisco,CA,United States
7602,MELBOURNE,VIC,Australia
7708,San Gabriel,CA,United States
7844,Santa Monica,CA,United States
7824,Perama,Pireaus,Greece
7878,Spokane,WA,United States
8082,New York,NY,United States
8482,San Jose,CA,United States
8498,Highland Beach,FL,United States
8520,Pleasanton,CA,United States
8540,Pleasanton,CA,United States
8810,Acrworth,ga,United States
9206,Gainesville,GA,United States
9202,Providence,RI,United States
9200,Columbus,OH,United States
9194,San Francisco,CA,United States
9208,Haddock,GA,United States
9260,Fulton,MD,United States
9002,Toronto,ONTARIO,Canada
9040,Eagan,MN,United States
9066,Astoria,NY,United States
9440,Louisville,CO,United States
9464,Highlands Ranch,CO,United States
9524,Canton,GA,United States
9526,Mexico City,Be,Mexico
9552,Turlock,CA,United States
9580,Athens,AL,United States
9702,Oceanside,CA,United States
9748,Brentwood,Essex,United Kingdom
40102,Morrisville,NC,United States
40170,Petit-Bourg,Guadeloupe,Guadeloupe
40080,St. Albert,AB,Canada
40500,Inglewood,CA,United States
40618,Vancouver,BC,Canada
40642,Huntington Station,NY,United States
41196,St Paul,MN,United States
41500,Mumbai,Ma,India
41664,Oakland,CA,United States
42044,San Francisco,CA,United States
40292,NEWARK,NOTTINGHAMSHIRE,United Kingdom
44762,Clonmel,Co. Tipperary,Ireland
44828,Erie,CO,United States
45260,Santa Monica,CA,United States
45014,Santa Monica,CA,United States
45026,Santa Monica,CA,United States
45024,Santa Monica,CA,United States
45018,Santa Monica,CA,United States
45016,Santa Monica,CA,United States
45460,Budapest,Budapest,Hungary
45640,San Jose,CA,United States
45720,Santa Monica,CA,United States
46224,Newport Beach,CA,United States
46442,Ilford,Greater London,United Kingdom
46948,Jhb,gauteng,South Africa
47828,Yonkers,NY,United States
48050,Melbourne,Vi,Australia
48456,Dallas,TX,United States
49210,Fort Collins,CO,United States
49580,Long Beach,CA,United States
50960,Houston,TX,United States
51282,Lelystad,Flevoland,Netherlands
51084,Bronx,NY,United States
52886,Trondheim,Sor Trondelag,Norway
52884,Geelong West,VIC,Australia
50570,Tom Price,Western Australia,Australia
54908,LIC,New York,United States
55080,Citrus Heights,CA,United States
56016,Chicago,IL,United States
56202,Burlington,On,Canada
56206,Singapore,SG,Singapore
56002,Clifton Park,New York,United States
56482,Cilacap,Jawa Tengah,Indonesia
56722,Bamberg,Bayern,Germany
58278,Centreville,VA,United States
58602,Las Vegas,NV,United States
58840,San Antonio,Tx,United States
59692,Cambridge,MA,United States
59778,London,United Kingdom,United States
60068,Santa Monica,CA,United States
60602,Vancouver,BC,Canada
61028,Princeton,NJ,United States
